bucket,destination,source,date,firm,reason,sha256
maybe,maybe/2026/04/2026-04-20-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _discover@airbnb.com_/2026/02/1/body.html,2026-04-20,Airbnb,stay-related confirmation/reservation,abe89e7bd7b76c100ab9032cd0094947d1b8de9a649a8dab7d1f3ce6fef226ef
duplicate,maybe/2026/04/2026-04-20-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _discover@airbnb.com_/2026/02/3/body.html,,,duplicate of maybe/2026/04/2026-04-20-Airbnb.html,abe89e7bd7b76c100ab9032cd0094947d1b8de9a649a8dab7d1f3ce6fef226ef
maybe,maybe/2025/04/2025-04-17-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _discover@airbnb.com_/2025/02/1/body.html,2025-04-17,Airbnb,stay-related confirmation/reservation,13ac0fe987c68d8b4d92784f81499a4a035fda35b679bc2b711451365fec7cbd
duplicate,maybe/2025/04/2025-04-17-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _discover@airbnb.com_/2025/02/2/body.html,,,duplicate of maybe/2025/04/2025-04-17-Airbnb.html,13ac0fe987c68d8b4d92784f81499a4a035fda35b679bc2b711451365fec7cbd
maybe,maybe/2026/04/2026-04-06-Green Marmot Capsule Hotel Geneve.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/04/6/body.html,2026-04-06,Green Marmot Capsule Hotel Geneve,stay-related payment/receipt signal but not a clear invoice,9baa06bf4c2e44d20306f0c6d90aeb4a8348e55bc0452361cec198203db6b575
maybe,maybe/2026/04/2026-04-09-Green Marmot Capsule Hotel Geneve.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/04/9/body.html,2026-04-09,Green Marmot Capsule Hotel Geneve,stay-related payment/receipt signal but not a clear invoice,a3834dce46e95ac66f2075792b908706e8f1a960ac53b6bfb2104c5f4cb1f27c
duplicate,maybe/2026/04/2026-04-06-Green Marmot Capsule Hotel Geneve.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/04/11/body.html,,,duplicate of maybe/2026/04/2026-04-06-Green Marmot Capsule Hotel Geneve.html,9baa06bf4c2e44d20306f0c6d90aeb4a8348e55bc0452361cec198203db6b575
maybe,maybe/2026/04/2026-04-08-Green Marmot Capsule Hotel Geneve.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/04/8/body.html,2026-04-08,Green Marmot Capsule Hotel Geneve,stay-related payment/receipt signal but not a clear invoice,ca5cbc71043f2108381e1136a861ea45ace54b92f3796cd0ed1c4aeebcf3f2c7
duplicate,maybe/2026/04/2026-04-08-Green Marmot Capsule Hotel Geneve.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/04/3/body.html,,,duplicate of maybe/2026/04/2026-04-08-Green Marmot Capsule Hotel Geneve.html,ca5cbc71043f2108381e1136a861ea45ace54b92f3796cd0ed1c4aeebcf3f2c7
duplicate,maybe/2026/04/2026-04-06-Green Marmot Capsule Hotel Geneve.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/04/5/body.html,,,duplicate of maybe/2026/04/2026-04-06-Green Marmot Capsule Hotel Geneve.html,9baa06bf4c2e44d20306f0c6d90aeb4a8348e55bc0452361cec198203db6b575
duplicate,maybe/2026/04/2026-04-09-Green Marmot Capsule Hotel Geneve.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/04/2/body.html,,,duplicate of maybe/2026/04/2026-04-09-Green Marmot Capsule Hotel Geneve.html,a3834dce46e95ac66f2075792b908706e8f1a960ac53b6bfb2104c5f4cb1f27c
maybe,maybe/2026/01/2026-01-01-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/01/1/body.html,2026-01-01,Airbnb,stay-related payment/receipt signal but not a clear invoice,bd7a87ba6f85f1d90b0538d03596a2d8ad1a5b9f2a8794a0d825825dd6fe1080
maybe,maybe/2026/01/2026-01-06-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/01/6/body.html,2026-01-06,Airbnb,stay-related payment/receipt signal but not a clear invoice,a6c7d1a83adf19b868337dd41fa5137c516ae29ed6454a3c6a94b97864bd2d60
maybe,maybe/2026/01/2026-01-27-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/01/8/body.html,2026-01-27,Airbnb,stay-related payment/receipt signal but not a clear invoice,91e28524201292323dd91137fc10e8d1c71e4490f5534f0793b38ee02c300384
duplicate,maybe/2026/01/2026-01-01-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/01/5/body.html,,,duplicate of maybe/2026/01/2026-01-01-Airbnb.html,bd7a87ba6f85f1d90b0538d03596a2d8ad1a5b9f2a8794a0d825825dd6fe1080
duplicate,maybe/2026/01/2026-01-06-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/01/2/body.html,,,duplicate of maybe/2026/01/2026-01-06-Airbnb.html,a6c7d1a83adf19b868337dd41fa5137c516ae29ed6454a3c6a94b97864bd2d60
duplicate,maybe/2026/01/2026-01-27-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2026/01/4/body.html,,,duplicate of maybe/2026/01/2026-01-27-Airbnb.html,91e28524201292323dd91137fc10e8d1c71e4490f5534f0793b38ee02c300384
maybe,maybe/2025/09/2025-09-01-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/1/body.html,2025-09-01,Airbnb,stay-related payment/receipt signal but not a clear invoice,25cd1434d340471f1e3cf04ad6bd66b1fdcc0c5ca3068ad1a96f6db77c1fab43
maybe,maybe/2025/09/2025-09-09-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/9/body.html,2025-09-09,Airbnb,stay-related payment/receipt signal but not a clear invoice,07eba349e3375f2049666f2cbc49f690e4849d7662b5e1ee63c1fa5ffa40f816
maybe,maybe/2025/09/2025-09-23-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/13/body.html,2025-09-23,Airbnb,stay-related payment/receipt signal but not a clear invoice,36e994ee202073792abe292308c34f58f3bc67034205c06e00ba5e55245137e3
maybe,maybe/2025/09/2025-09-10-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/17/body.html,2025-09-10,Airbnb,stay-related payment/receipt signal but not a clear invoice,54a547183251e122ca6334c06063131c3a1b1dc118fbbe5aecea2394c1e5d085
duplicate,maybe/2025/09/2025-09-10-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/8/body.html,,,duplicate of maybe/2025/09/2025-09-10-Airbnb.html,54a547183251e122ca6334c06063131c3a1b1dc118fbbe5aecea2394c1e5d085
maybe,maybe/2025/09/2025-09-16-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/16/body.html,2025-09-16,Airbnb,stay-related payment/receipt signal but not a clear invoice,e56648daf55272dcee801372b6cc22aefc423008328c83530540cb4921e592f0
maybe,maybe/2025/09/2025-09-05-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/5/body.html,2025-09-05,Airbnb,stay-related confirmation/reservation,6f4c74716b1a65101b2a5a88bc33ae0400de49353e1b886db21e3b8116f6a7e5
duplicate,maybe/2025/09/2025-09-09-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/18/body.html,,,duplicate of maybe/2025/09/2025-09-09-Airbnb.html,07eba349e3375f2049666f2cbc49f690e4849d7662b5e1ee63c1fa5ffa40f816
duplicate,maybe/2025/09/2025-09-01-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/10/body.html,,,duplicate of maybe/2025/09/2025-09-01-Airbnb.html,25cd1434d340471f1e3cf04ad6bd66b1fdcc0c5ca3068ad1a96f6db77c1fab43
duplicate,maybe/2025/09/2025-09-16-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/7/body.html,,,duplicate of maybe/2025/09/2025-09-16-Airbnb.html,e56648daf55272dcee801372b6cc22aefc423008328c83530540cb4921e592f0
duplicate,maybe/2025/09/2025-09-05-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/15/body.html,,,duplicate of maybe/2025/09/2025-09-05-Airbnb.html,6f4c74716b1a65101b2a5a88bc33ae0400de49353e1b886db21e3b8116f6a7e5
duplicate,maybe/2025/09/2025-09-23-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/09/4/body.html,,,duplicate of maybe/2025/09/2025-09-23-Airbnb.html,36e994ee202073792abe292308c34f58f3bc67034205c06e00ba5e55245137e3
maybe,maybe/2025/11/2025-11-04-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/10/1/body.html,2025-11-04,Airbnb,stay-related payment/receipt signal but not a clear invoice,6b578f269f5a701ba2698e2cd1274480c16f8493a8fdee1d40d6adb44bcaf7bf
duplicate,maybe/2025/11/2025-11-04-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/10/2/body.html,,,duplicate of maybe/2025/11/2025-11-04-Airbnb.html,6b578f269f5a701ba2698e2cd1274480c16f8493a8fdee1d40d6adb44bcaf7bf
maybe,maybe/2025/06/2025-06-17-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/06/14/body.html,2025-06-17,Airbnb,stay-related payment/receipt signal but not a clear invoice,b6c514862dbf6cb042dc77755c83eb5611670ca4793ed2e1fae0e834ff48f8c8
maybe,maybe/2025/06/2025-06-17-Airbnb-2.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/06/6/body.html,2025-06-17,Airbnb,stay-related payment/receipt signal but not a clear invoice,6d3602f037f837787828599867a6adcf268ce725dcf667825aa2739624240633
maybe,maybe/2025/06/2025-06-09-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/06/9/body.html,2025-06-09,Airbnb,stay-related payment/receipt signal but not a clear invoice,6c9840d98a9ac5d860d7f1e6120336796f6f0c464f4f7199ce5aede325b6a5a1
duplicate,maybe/2025/06/2025-06-17-Airbnb-2.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/06/13/body.html,,,duplicate of maybe/2025/06/2025-06-17-Airbnb-2.html,6d3602f037f837787828599867a6adcf268ce725dcf667825aa2739624240633
maybe,maybe/2025/06/2025-06-12-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/06/12/body.html,2025-06-12,Airbnb,stay-related payment/receipt signal but not a clear invoice,f72bce1e2bedd821fad254ebdc83d85f73c3307204ea1c6bb7be4c7f81feebf9
duplicate,maybe/2025/06/2025-06-12-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/06/5/body.html,,,duplicate of maybe/2025/06/2025-06-12-Airbnb.html,f72bce1e2bedd821fad254ebdc83d85f73c3307204ea1c6bb7be4c7f81feebf9
duplicate,maybe/2025/06/2025-06-09-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/06/2/body.html,,,duplicate of maybe/2025/06/2025-06-09-Airbnb.html,6c9840d98a9ac5d860d7f1e6120336796f6f0c464f4f7199ce5aede325b6a5a1
duplicate,maybe/2025/06/2025-06-17-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/06/7/body.html,,,duplicate of maybe/2025/06/2025-06-17-Airbnb.html,b6c514862dbf6cb042dc77755c83eb5611670ca4793ed2e1fae0e834ff48f8c8
maybe,maybe/2025/05/2025-05-01-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/05/1/body.html,2025-05-01,Airbnb,stay-related payment/receipt signal but not a clear invoice,57c1c1cba603ee3363aabec5691c9f2c6eca17d5bd9529d327585fba89d793e8
duplicate,maybe/2025/05/2025-05-01-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/05/9/body.html,,,duplicate of maybe/2025/05/2025-05-01-Airbnb.html,57c1c1cba603ee3363aabec5691c9f2c6eca17d5bd9529d327585fba89d793e8
maybe,maybe/2025/05/2025-05-14-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/05/11/body.html,2025-05-14,Airbnb,stay-related payment/receipt signal but not a clear invoice,6974fbb0fcc4b933681bafe0cad7cb3eb294a45951d394fce12ee3754f1b0fd8
maybe,maybe/2025/05/2025-05-08-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/05/8/body.html,2025-05-08,Airbnb,stay-related payment/receipt signal but not a clear invoice,bf1db9031716df9b34b7776321c6740cc6d3d1724549612d28dc0c22824aef77
maybe,maybe/2025/05/2025-05-03-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/05/3/body.html,2025-05-03,Airbnb,stay-related payment/receipt signal but not a clear invoice,182142b158e869e1eed064a2932f6ceabcf629fd9a52f2bd3e7e2ec5f8718fbb
duplicate,maybe/2025/05/2025-05-08-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/05/2/body.html,,,duplicate of maybe/2025/05/2025-05-08-Airbnb.html,bf1db9031716df9b34b7776321c6740cc6d3d1724549612d28dc0c22824aef77
duplicate,maybe/2025/05/2025-05-03-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/05/10/body.html,,,duplicate of maybe/2025/05/2025-05-03-Airbnb.html,182142b158e869e1eed064a2932f6ceabcf629fd9a52f2bd3e7e2ec5f8718fbb
duplicate,maybe/2025/05/2025-05-14-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/05/4/body.html,,,duplicate of maybe/2025/05/2025-05-14-Airbnb.html,6974fbb0fcc4b933681bafe0cad7cb3eb294a45951d394fce12ee3754f1b0fd8
maybe,maybe/2025/12/2025-12-08-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/12/9/body.html,2025-12-08,Airbnb,stay-related payment/receipt signal but not a clear invoice,6ac136e7c08d193f20a69c6a4e638c5462dff271962940af922db3bba1ba176c
maybe,maybe/2025/12/2025-12-08-Airbnb-2.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/12/8/body.html,2025-12-08,Airbnb,stay-related payment/receipt signal but not a clear invoice,258d35297ec8273a07072a0d8e5b902e8e50bad4b6d31314b4f6fe8a846b93cb
duplicate,maybe/2025/12/2025-12-08-Airbnb-2.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/12/3/body.html,,,duplicate of maybe/2025/12/2025-12-08-Airbnb-2.html,258d35297ec8273a07072a0d8e5b902e8e50bad4b6d31314b4f6fe8a846b93cb
duplicate,maybe/2025/12/2025-12-08-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/12/5/body.html,,,duplicate of maybe/2025/12/2025-12-08-Airbnb.html,6ac136e7c08d193f20a69c6a4e638c5462dff271962940af922db3bba1ba176c
maybe,maybe/2025/12/2025-12-02-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/12/2/body.html,2025-12-02,Airbnb,stay-related payment/receipt signal but not a clear invoice,c53925ac9a7659087a886cb5ad92c9af011a690a0b5e7427d8b0231b3e0b6a57
duplicate,maybe/2025/12/2025-12-02-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/12/7/body.html,,,duplicate of maybe/2025/12/2025-12-02-Airbnb.html,c53925ac9a7659087a886cb5ad92c9af011a690a0b5e7427d8b0231b3e0b6a57
maybe,maybe/2025/11/2025-11-01-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/11/1/body.html,2025-11-01,Airbnb,stay-related payment/receipt signal but not a clear invoice,634888227eba5d7bd7d9830bf74d52737c5b1844db4b38b649b8037d4bb87144
duplicate,maybe/2025/11/2025-11-01-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/11/6/body.html,,,duplicate of maybe/2025/11/2025-11-01-Airbnb.html,634888227eba5d7bd7d9830bf74d52737c5b1844db4b38b649b8037d4bb87144
maybe,maybe/2025/11/2025-11-09-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/11/9/body.html,2025-11-09,Airbnb,stay-related payment/receipt signal but not a clear invoice,ec84954dc4bde9aebb68bd3875427f7ee15fabfbd372d271eb2b2385101e8023
maybe,maybe/2025/11/2025-11-01-Airbnb-2.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/11/5/body.html,2025-11-01,Airbnb,stay-related payment/receipt signal but not a clear invoice,142c8ef1a2f21e959bbb429901f9c10c76c6e5c71cef73f0503697fbc8afd6b2
maybe,maybe/2025/11/2025-11-02-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/11/2/body.html,2025-11-02,Airbnb,stay-related payment/receipt signal but not a clear invoice,f8da3935a9ab5ba707d953b478467ae24749bc8e06cd8a2f983db343a40f94fe
duplicate,maybe/2025/11/2025-11-01-Airbnb-2.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/11/10/body.html,,,duplicate of maybe/2025/11/2025-11-01-Airbnb-2.html,142c8ef1a2f21e959bbb429901f9c10c76c6e5c71cef73f0503697fbc8afd6b2
duplicate,maybe/2025/11/2025-11-02-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/11/7/body.html,,,duplicate of maybe/2025/11/2025-11-02-Airbnb.html,f8da3935a9ab5ba707d953b478467ae24749bc8e06cd8a2f983db343a40f94fe
duplicate,maybe/2025/11/2025-11-09-Airbnb.html,/home/seb/IdeaProjects/test/all-mails/airbnb.com/Airbnb _automated@airbnb.com_/2025/11/4/body.html,,,duplicate of maybe/2025/11/2025-11-09-Airbnb.html,ec84954dc4bde9aebb68bd3875427f7ee15fabfbd372d271eb2b2385101e8023
maybe,maybe/2025/08/2025-08-01-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/shresidence.ch/contact@shresidence.ch/2025/08/1/body.html,2025-08-01,Starling Hotel Residence Geneve,stay-related confirmation/reservation,cdb2c05ec6d3c59d25c1a4364cddc62ab23351dd75ab44537cf031c5c535fefc
maybe,maybe/2025/08/2025-08-07-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/all-mails/shresidence.ch/contact@shresidence.ch/2025/08/1/guest_confirmation_e_2361909343.PDF,2025-08-07,Starling Hotel Residence Geneve,stay-related confirmation/reservation,cc064231d6de6c27bff7926c294acd949094dc858a0beeac9823354c322c4c16
maybe,maybe/2025/08/2025-08-03-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/shresidence.ch/contact@shresidence.ch/2025/08/3/body.html,2025-08-03,Starling Hotel Residence Geneve,stay-related payment/receipt signal but not a clear invoice,e2da32e669c2aeb0f2ac0641e7b2b9b28594120ccc8cca3e92908cc177ae6c25
confirmed,Invoices_hotel/2025/08/2025-08-07-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/all-mails/shresidence.ch/contact@shresidence.ch/2025/08/3/ch009_efolio_e2024_2361909728.PDF,2025-08-07,Starling Hotel Residence Geneve,PDF has hotel/stay and strong invoice/folio terms,7fb96f584820b34d5cd3eab046c4a4fdab57374f43cb498ac1722efaae74d0b2
confirmed,Invoices_hotel/2025/08/2025-08-07-Starling Hotel Residence Geneve-2.pdf,/home/seb/IdeaProjects/test/all-mails/shresidence.ch/contact@shresidence.ch/2025/08/2/ch009_efolio_e2024_2361909348.PDF,2025-08-07,Starling Hotel Residence Geneve,PDF has hotel/stay and strong invoice/folio terms,d00e5ce1b5e91bbd65ea645ce8d5cbf5c14e067fceb46736d717e07aedc299d3
duplicate,maybe/2025/08/2025-08-03-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/shresidence.ch/contact@shresidence.ch/2025/08/2/body.html,,,duplicate of maybe/2025/08/2025-08-03-Starling Hotel Residence Geneve.html,e2da32e669c2aeb0f2ac0641e7b2b9b28594120ccc8cca3e92908cc177ae6c25
duplicate,maybe/2025/08/2025-08-01-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/shresidence.ch/contact@shresidence.ch/2025/12/1/body.html,,,duplicate of maybe/2025/08/2025-08-01-Starling Hotel Residence Geneve.html,cdb2c05ec6d3c59d25c1a4364cddc62ab23351dd75ab44537cf031c5c535fefc
maybe,maybe/2025/12/2025-12-04-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/all-mails/shresidence.ch/contact@shresidence.ch/2025/12/1/guest_confirmation_e_2370537893.PDF,2025-12-04,Starling Hotel Residence Geneve,stay-related confirmation/reservation,dee494579d2c688f2a3efadff227421c189c5c4005fd67b423f4f639bc0bdf51
